fips	name	state	sq_km	precip	snow	temp	life_expectancy	avg_income
26061	iosco county	25	1422.18	30.8	51.7	44.7	77.38	37970
18127	randolph county	26	1171.66	39.1	20.3	50.6	77.81	38491
45079	union county	42	1331.7	44.7	2.1	61.2	74.05	32745
50009	orange county	34	1779.39	41.6	81.6	41.4	80.36	47170
56019	niobrara county	21	6801.38	15.7	54.4	46.7	78.86	51357
45021	colleton county	42	2736.3	46.3	0.2	65.4	73.63	35697
51083	highland county	19	1075.25	43.6	36.4	48.3	79.75	46113
47015	chester county	20	740.053	58.5	1.4	57.8	76.51	33642
18111	owen county	26	997.911	48.1	20.1	52.1	76.29	40081
22099	tensas parish	23	1561.2	56.5	0.4	66	74.35	36630
22059	morehouse parish	23	2058.87	56.8	0.4	63.3	72.8	38495
37003	avery county	16	640.602	52.4	46.1	48.8	77.58	36574
45009	calhoun county	42	987.179	46.4	0.2	64.1	76.27	38451
48345	nolan county	3	2362.06	22.4	3.6	62.7	75.45	43087
47073	hickman county	20	1586.32	52.2	1.5	57.9	75.16	32780
37007	bertie county	16	1810.86	46.8	1	60	75.52	34766
48497	zapata county	3	2585.88	21.1	0	73.6	79.21	28294
1055	greene county	7	1675.78	52.7	0.1	63.5	74.05	32359
30043	liberty county	36	3703.64	10.5	19.6	43.4	81.23	40956
2052	bristol bay borough	31	1248.34	19.5	46.6	35.2	76.7	143575
8065	lincoln county	15	6676.16	14.8	24.8	49.6	79.69	28828
19011	buchanan county	41	1478.93	36.4	32.7	46.4	79.24	46491
20003	bourbon county	28	1645.86	44.6	10.8	56.9	77.03	42697
28017	clay county	13	1062.07	55.2	0.4	62.5	75.1	39191
54087	tyler county	22	663.798	45.1	28	51.3	76.6	37336
17079	johnson county	33	890.741	49.3	7.6	58.4	78.09	35956
38993	adams county	6	1512.21	44.4	20.7	51.4	75.15	34632
21161	metcalfe county	5	750.178	48.7	8	56.1	74.69	31512
17093	lawrence county	33	963.937	44.7	15.7	55.6	76.09	29911
40125	seminole county	18	1639.04	42.4	4.2	61.5	72.75	34054
55121	washburn county	9	2064.51	29.9	61.8	41.7	78.29	47218
20035	doniphan county	28	1019.09	37.2	19.6	52.9	79.01	37405
31171	wayne county	-1	1147.14	27.9	31.6	47.9	82.82	44622
1083	marengo county	7	2530.14	54.5	0.1	62.7	74.68	39801
29065	gasconade county	14	1344.22	45.2	13.6	53	77.55	40316
46997	benton county	20	1021.25	54.1	4.6	59.2	73.36	33661
17045	ford county	33	1257.72	38.4	20.9	50.5	77.37	52879
28049	itawamba county	13	1379.93	59.8	1.6	60.7	74.65	34734
51173	surry county	19	722.476	46.6	5.9	59.9	78.29	46413
13067	cook county	8	588.451	49.4	0	66.3	74.22	32524
21213	trigg county	5	1143.31	52.3	5.4	58.2	76.29	36495
26121	ogemaw county	25	1459.43	31.6	50.2	43.5	76.67	35396
48141	fayette county	3	2460.15	39	0.1	68.6	79.26	53564
17999	benton county	26	1052.62	38.8	17.1	49.5	78.41	42775
54011	fayette county	22	1713.51	46.7	42.8	53	74.3	34577
1091	monroe county	7	2656.52	52.8	0	65.1	74.97	33456
51131	page county	19	802.894	42.3	17.9	54.8	77.63	39109
31993	churchill county	32	12770.1	5.5	5.4	52.8	76.55	43661
13115	gilmer county	8	1103.94	58.3	4.1	58.5	78.32	35419
29177	st. clair county	14	1748.19	43.5	12.6	55.9	76.57	29830
19085	ida county	41	1117.6	32.1	34.2	47.4	79.51	52758
19127	monroe county	41	1123.32	37.8	28.6	50	77.84	43833
27141	stevens county	38	1459.75	26.5	46.2	42.4	82.22	49913
13283	union county	8	834.083	56	3.1	55.6	78.44	36581
20119	morris county	28	1800.74	35.3	14.2	54.2	79.85	42424
20077	jackson county	28	1699.6	38.3	14.8	52.3	78.7	41686
27047	houston county	38	1429.78	35.6	47.4	44.7	81.74	52354
48273	lampasas county	3	1846.25	32.4	0	66.2	77.29	49457
27057	kanabec county	38	1350.91	29.4	45.4	42	80.04	42509
37033	chowan county	16	447.18	48.1	3.1	61.5	77.28	40817
22045	jefferson davis parish	23	1687.03	60.4	0.1	68	74.73	42334
13297	wayne county	8	1662.31	47.7	0	66.6	74.93	31954
40109	pawnee county	18	1471.53	40.2	6.4	60.1	74.82	35836
48197	hartley county	3	3786.44	18.5	14.1	54.8	80.59	62463
48313	matagorda county	3	2830.59	46	0.2	69.9	76.67	40596
13141	heard county	8	766.641	51.5	0.3	61.4	74.81	31144
35043	sierra county	1	10828.9	12	5.4	59.2	74.9	38984
38071	rolette county	39	2338.95	19	37.3	37.2	73.02	36647
21121	lee county	5	540.938	48.2	16.1	55	71.61	30157
26135	roscommon county	25	1345.83	30.4	66.6	43.6	77.13	37141
34998	cibola county	1	11758.2	12.5	23.8	50.1	76.82	28130
17165	shelby county	33	1964.6	40.4	14	53.3	79.85	41512
5019	columbia county	10	1983.89	52.7	1.4	62.8	74.65	38749
1049	fayette county	7	1625.69	58.1	0.6	61.4	73.98	34966
31085	howard county	-1	1474.58	25.6	20.2	51.4	80.24	41377
51001	amherst county	19	1227.55	43.3	14.1	56.4	77.77	37160
18041	fulton county	26	954.146	40.7	31.5	49.8	76.9	41437
13183	mcintosh county	8	1099.29	50.6	0.2	67.7	78.08	29519
19035	clayton county	41	2016.3	36.3	34	47.7	80.5	50371
2062	dillingham census area	31	47477.7	25.3	90.9	34.3	75.15	59621
28013	claiborne county	13	1262.4	57.2	0.4	63.7	73.11	31494
19121	mills county	41	1132.95	34.5	23.2	50.3	77.93	56647
48177	grimes county	3	2039.54	43.5	0	67.2	76.19	35450
22117	west feliciana parish	23	1044.34	62.6	0.1	67.8	76.75	38655
45073	saluda county	42	1172.69	46.8	0.6	62	76.96	34455
20993	adair county	5	1049.68	49.6	10.3	55	76.84	31288
1123	wilcox county	7	2301.08	54.3	0.2	64.8	72.21	32215
31129	phelps county	-1	1398.05	25.5	26.7	50.3	79.86	52792
49017	kane county	17	10333.9	12.1	34.2	53.7	79.08	40257
47999	aransas county	3	652.805	36.9	0.2	71.2	76.03	48389
17137	perry county	33	1144.19	46	10.5	56.4	77.53	38369
18141	starke county	26	800.678	40.3	25.6	50.8	74.66	35347
19023	cedar county	41	1500.73	36.7	30.1	48.6	81.38	53356
27015	chippewa county	38	1505.06	26.1	45.6	45.5	80.65	49836
13011	berrien county	8	1170.5	49.4	0	66.3	75.18	31535
54063	pendleton county	22	1802.75	36	25.4	52.1	79.34	35140
17039	edwards county	33	576.062	47	12.8	55.9	77.46	40331
45053	lee county	42	1062.37	44.4	0.4	62	73	32708
18033	fayette county	26	556.902	42.8	21.8	49.6	75.84	40939
28019	coahoma county	13	1431.04	53.5	1.3	62.1	71.14	33915
44993	abbeville county	42	1270.34	44.9	0.6	61.6	76.96	34108
53057	stevens county	0	6416.41	20.4	42.5	47.8	78.13	39505
13101	evans county	8	473.613	46.2	0.1	65.8	74.74	35212
47151	smith county	20	814.021	51.4	3	58.6	74.71	37742
55003	buffalo county	9	1739.53	35.1	43.4	46.2	80.02	44756
40061	johnston county	18	1665.21	43.7	3.2	61.7	73.72	36611
5129	stone county	10	1570.58	50.7	4.1	59.1	76.64	31086
5049	hempstead county	10	1884.27	53.6	2.4	62.3	75.08	32515
1033	crenshaw county	7	1576.95	55.7	0.3	63.1	74.07	36645
17025	crawford county	33	1149	43.6	10.1	54.6	77.78	48332
37001	ashe county	16	1100.9	53.6	22.3	50.2	77.71	36300
5081	marion county	10	1546.11	41.8	5.4	58.2	76.57	30743
21145	magoffin county	5	798.867	45.5	23.5	56.6	72.6	30537
20157	rush county	28	1859	24.5	17	53.6	79.29	44302
2142	kodiak island borough	31	17134.1	77.7	56.8	40.8	79.59	63938
20033	dickinson county	28	2193.89	33.6	15.6	55.6	78.64	40582
47025	crockett county	20	687.767	53.4	3.7	59.2	75.32	36560
47019	clay county	20	612.626	53.5	5	57	74.53	31013
48097	crockett county	3	7270.94	20.8	0.2	64.6	77.17	41472
40069	latimer county	18	1870.18	50.3	2.9	61.5	75.63	32707
54083	taylor county	22	447.475	48.1	37.8	51.2	77.07	40675
19065	greene county	41	1475.26	34.1	30.4	48.4	80.03	48356
13157	jenkins county	8	899.563	43.7	0	63.7	74	29250
8047	huerfano county	15	4120.76	14.7	79.6	45.9	77.41	42459
49019	millard county	17	17106.8	12.1	39.6	50.8	79.28	35196
54067	pocahontas county	22	2435.32	47.4	74.2	47.1	76.67	38172
17127	montgomery county	33	1822.54	41.4	14.6	55.8	77.84	37717
29109	livingston county	14	1378.71	40	14.4	53.5	77.92	39805
48123	duval county	3	4645.09	26	0.1	71.6	76.64	36418
48265	kleberg county	3	2282.57	31.2	0	71.2	77.66	38997
28023	covington county	13	1071.73	59.3	0.2	64.5	73.58	35748
29117	maries county	14	1364.87	44.5	18.9	56.3	77.46	33348
40075	logan county	18	1926.52	35.9	7.2	60.2	78.46	43169
37141	polk county	16	615.606	61.8	5.3	59.5	78.94	45291
18123	pulaski county	26	1123.15	38.7	24.8	50	77.21	43522
54045	mason county	22	1115.63	41.2	5.3	53.1	75.46	33318
55129	waushara county	9	1621.7	33.2	49.5	44.9	79.22	41204
46059	hutchinson county	2	2105.7	24.3	36.7	48.5	80.73	53179
5091	nevada county	10	1600.19	55.4	3.5	61.2	74.72	34180
18131	rush county	26	1057.04	44.5	13.8	51.7	77.65	46945
26043	gladwin county	25	1299.66	31.2	41.8	45.6	77.62	36874
40037	ellis county	18	3189.61	24.1	12.9	56.8	77.03	51570
21045	clinton county	5	510.864	52.6	5	56.3	74.15	31308
13075	dade county	8	450.605	54.8	0	57.5	75.58	35640
48185	hamilton county	3	2165.01	33.4	0.6	63.9	76.74	60744
48271	lamb county	3	2631.9	18.9	7.8	57.9	76.63	38247
35045	socorro county	1	17214.1	12.1	7.1	55.5	76.52	34699
51019	buchanan county	19	1302.39	44.4	17.6	53.6	73.68	36229
42091	perry county	12	1428.24	39.2	28.4	51.8	78.01	44693
19089	jackson county	41	1647.33	35.9	29.6	47.6	79.38	45167
29997	blaine county	36	10948.2	12.5	25.1	43	76.35	31263
1015	choctaw county	7	2365.87	55.5	0.4	65	75.29	39280
21081	greenup county	5	892.136	41.9	6.9	52.5	75.98	40933
26119	oceana county	25	1355.53	35.6	76.8	45.9	78.86	37950
13091	early county	8	1327.61	57.2	0	67	73.76	38945
46101	roberts county	2	2851.7	24.1	47.8	43.2	77.41	36929
40007	caddo county	18	3310.75	33.4	4.2	59.5	73.27	35239
21195	rockcastle county	5	819.849	49.2	11.7	55.3	74.17	31176
997	barbour county	7	2292.14	50.1	0	64.8	75.42	35199
31009	brown county	-1	3163.3	24.3	39.3	49.5	80.4	51496
31029	colfax county	-1	1066.15	29.3	28.8	48.4	80.58	43106
38073	sargent county	39	2223.53	22.1	42.7	42.6	81.11	65448
20175	smith county	28	2319.24	26.7	20.1	53.5	79.57	45484
48145	floyd county	3	2569.64	21.9	5.4	59.2	78.25	37367
21063	floyd county	5	1018.77	44.6	1.3	55.4	71.97	36976
29107	linn county	14	1594.37	41.9	14.7	52.2	76.94	40356
19157	shelby county	41	1530.11	33.5	30.3	48.4	80.92	50834
5051	hot spring county	10	1593.38	55.6	2.8	62.2	75.61	30580
1053	geneva county	7	1487.87	59.1	0.1	65.7	75.54	35192
2060	denali borough	31	32729.6	15.5	101	28.2	74.5	82919
13159	johnson county	8	784.793	48.8	0.1	63.4	75.89	26195
52995	asotin county	0	1647.44	15.4	11.8	53	79.19	47104
19125	monona county	41	1797.64	31.1	29.3	48.1	77.8	48118
46109	stanley county	2	3741.06	16.8	31.8	47.7	79.43	73776
27165	yellow medicine county	38	1966.06	26.5	47.1	44.4	80.85	57186
13233	rabun county	8	958.636	68.8	4.3	54.6	77.48	41128
29079	holt county	14	1198.37	36.7	21.4	52.5	79.17	45259
39995	alfalfa county	18	2244.11	32.4	13.1	58.4	78.21	40624
48335	morris county	3	652.649	48.6	0.6	65.8	75.33	43421
49031	sanpete county	17	4117.9	14.2	62.1	46.2	79.16	29209
48125	eastland county	3	2399.6	30.2	2.2	63.2	75.33	71142
19107	louisa county	41	1040.58	37.7	31.8	49.6	79.3	41038
40059	jefferson county	18	1965.37	32	2.7	64	73.21	32083
51009	bath county	19	1370.63	43.5	27.6	51.1	77.3	61628
13219	pickens county	8	601.028	57	2.1	58.5	77.37	47887
19027	cherokee county	41	1494.18	30.7	35.8	46.8	80.13	62827
31161	thayer county	-1	1486.15	30.4	23.4	51.7	79.7	57523
40071	le flore county	18	4116.22	49.3	1.6	60.6	74.25	32677
26071	kalkaska county	25	1449.69	34.3	135.2	43.1	77.85	34623
55045	jackson county	9	2558.24	33.7	46.9	43.3	78.58	46528
48015	baylor county	3	2246.77	27.3	1.9	63.4	76.33	41704
20185	thomas county	28	2783.43	20.5	23.7	51.6	79.3	45671
20189	wabaunsee county	28	2057.39	36.6	18.2	52.7	79.1	50534
18001	blackford county	26	427.555	39.7	29.4	51	76.81	37677
21111	knott county	5	910.428	44.1	12.8	55.2	72.98	30118
19057	fayette county	41	1892.84	36.6	35.4	46	79.9	44263
29067	gentry county	14	1272.78	37.5	19.4	52.3	78.35	41470
44997	allendale county	42	1056.95	46.3	0.3	64	72.88	33237
37095	jones county	16	1220.84	52.6	2.7	60.7	76.53	38536
48403	san saba county	3	2940.45	28.7	0.8	65.6	78.47	41233
12113	suwannee county	30	1783.34	52.9	0	68.9	75.41	33068
28103	perry county	13	1676.26	58.6	0.5	64.8	74.32	31934
51161	scott county	19	1387.79	43	8.6	57.2	75.44	33769
32025	white pine county	32	22985.1	10.7	39.6	46.6	76.74	44736
17049	fulton county	33	2241.88	39.7	20.2	50.4	77.84	38361
5075	logan county	10	1834.03	48	2.3	60.4	75.6	34490
16995	alexander county	33	609.997	48.6	4.4	57.7	74.15	34713
26045	gogebic county	25	2854.52	33	188.2	39.6	78.56	39945
20073	haskell county	28	1495.77	18.4	18.2	56.5	79.19	52783
47143	scott county	20	1378.66	53.9	7	54.7	73.4	29758
46071	lake county	2	1457.89	26.8	39	44.9	80.82	52401
35009	grant county	1	10259.4	15.1	4.2	56.6	78.25	41026
13309	wilkes county	8	1215.97	44	0.3	61.7	74.85	39472
12051	holmes county	30	1239.99	63	0.1	65.9	74.74	30468
51175	sussex county	19	1269.66	47	7	59.1	74.93	31378
40027	craig county	18	1971.9	43.1	10.6	58.9	74.84	35718
28117	sharkey county	13	1118.15	54.9	0	64.4	72.88	32070
27071	le sueur county	38	1162.06	33.7	38.6	45.6	81.46	48799
38041	mchenry county	39	4853.55	17.8	42.4	40.2	80.28	52233
54005	calhoun county	22	723.252	46.1	31.7	52.9	76.48	30155
51103	lunenburg county	19	1118.05	44.8	6.6	56.6	77.06	33755
12019	desoto county	30	1649.98	52.2	0	72.1	79.71	23610
27025	cottonwood county	38	1657.45	30.6	43	46.6	81.25	47982
40105	osage county	18	5818.54	41.9	8	58.7	77.93	34971
22003	beauregard parish	23	2997.5	62	0	67	75.09	42782
31115	morrill county	-1	3687.72	17.1	38.1	49.2	78.3	49071
5087	monroe county	10	1572.48	50	2.2	61.1	73.72	32651
49015	juab county	17	8784.41	11	25.8	50.4	77.79	36087
5059	jackson county	10	1641.85	49.2	3.5	61	73.76	35880
42107	susquehanna county	12	2132.85	42.5	63	44.7	78.27	45336
18037	fountain county	26	1024.77	39.1	23.4	50.9	77.25	41010
19097	jones county	41	1490.77	37.8	22	47	80.75	43652
1099	pickens county	7	2282.89	55.3	0	63.2	74.55	32551
27147	traverse county	38	1486.32	24.7	43.1	42.9	81.04	61255
27125	rock county	38	1249.56	29.5	44.9	46.1	79.89	51956
28147	webster county	13	1090.22	55.7	1	61.5	73.01	38464
29045	cooper county	14	1462.74	43.4	16	55.1	77.93	38916
45059	marion county	42	1267.16	48.8	0.7	62.5	72.67	31492
13123	grady county	8	1177.15	49.9	0.3	66.8	75.54	34899
20045	ellsworth county	28	1854.04	28.3	15.4	54	78.88	43316
23013	piscataquis county	43	10259	46.1	94.2	41.5	78.03	38427
13041	charlton county	8	2003.7	49.6	0	68.6	75.38	24976
19143	pocahontas county	41	1495.05	33.6	38.1	46.9	79.89	52699
39117	paulding county	6	1078.56	35.4	21.3	49.2	78.35	41032
21183	pendleton county	5	717.836	41.4	9.3	53.8	75.63	43757
12039	hamilton county	30	1330.69	51.5	0.1	67.7	75.92	26016
48137	falls county	3	1982.54	38.5	0.2	66.5	76.13	34619
5015	cleburne county	10	1434.17	50.9	1.7	59.3	77.43	38307
40091	murray county	18	1078.62	42.4	3.6	61.2	73.71	42289
21043	clay county	5	1215.46	49.8	8.9	55	71.78	30566
16063	oneida county	29	3105.27	13.2	34	46.2	80.21	35234
36041	lewis county	24	3301.31	48.7	189.2	43.4	80.12	43971
1021	cleburne county	7	1450.66	55	1.7	60.2	74.3	36159
27157	watonwan county	38	1126.53	30.5	47.5	45	80.84	42979
36089	schuyler county	24	850.379	37.4	37.9	45.5	79.18	42063
27049	hubbard county	38	2398.07	26.2	44.2	39.5	80.65	43235
19063	fremont county	41	1323.81	34.4	23.5	51.2	78.84	45399
37165	swain county	16	1366.81	55.9	6.5	55	74.01	38429
12115	taylor county	30	2702.18	51.2	0	68.1	75.73	30346
30031	granite county	36	4473.33	13.8	34	42.7	80.35	43791
55039	green lake county	9	904.712	34.5	44.7	45.4	79.29	46152
28095	noxubee county	13	1800.45	54.8	0.2	63.3	74.97	32805
29165	ralls county	14	1216.73	39.7	4.9	54	79.2	40698
20145	rawlins county	28	2769.78	22.2	28.6	51.8	80.14	55821
47153	stewart county	20	1189.69	52.7	5.3	58	74.91	39853
21189	powell county	5	463.556	48.8	16.1	54.2	71.6	31498
48231	jackson county	3	2148.25	43	0	70.6	77.26	41770
21047	crittenden county	5	932.276	46.9	8.7	59.6	75.14	35325
21131	livingston county	5	810.999	49.7	5.8	58.6	75.37	37792
29113	macon county	14	2075.12	42	15.7	52.8	77.49	42414
13279	turner county	8	739.165	49.5	0	65.3	74.14	34396
28031	george county	13	1239.82	63.4	0.1	65.6	73.18	32529
38089	traill county	39	2232.44	22.8	42.8	41	80.6	51103
12993	appling county	8	1313.49	47.4	0.1	65.2	74.29	33268
19135	osceola county	41	1032.59	29.1	41.2	44.6	80.29	57164
20005	brown county	28	1478.55	35.8	12.7	53	77.76	43023
47173	wayne county	20	1901.33	59.3	1.4	57.6	75.44	28962
20131	osage county	28	1827.28	39.3	8.8	54.7	77.67	40102
18157	vermillion county	26	665.312	42.2	17	52.3	75.83	39411
48275	la salle county	3	3850.55	24.5	0.1	71.1	77.75	35809
17053	greene county	33	1406.41	39.2	16.8	52.6	77.58	36912
20129	norton county	28	2274.12	23.2	20.2	52.3	79.46	42080
18115	perry county	26	988.669	48.1	8.4	57.9	77.72	37851
41013	gilliam county	11	3120.21	11.7	16.3	50.9	80.38	48448
1011	cherokee county	7	1434.23	52	1.3	59.7	75.08	35505
48993	beaver county	17	6689.68	12.7	48.5	49.5	76.89	33739
54059	nicholas county	22	1675.3	50.8	48	50.8	75.36	34102
12117	union county	30	630.807	52.6	0	68.6	67.57	22227
51089	king and queen county	19	816.245	42.7	10	59.1	77.7	43361
13259	tattnall county	8	1241.98	46.9	0.1	66.2	74.93	28406
37179	washington county	16	897.456	51.9	1.6	61.9	76.87	36073
20177	stafford county	28	2051.39	27.9	19.3	57.2	77.86	44534
26111	montmorency county	25	1415.82	31.5	90.3	42.8	77.43	37363
48277	lavaca county	3	2511.54	43.5	0.1	69.1	78.91	50919
49005	duchesne county	17	8379.5	9	27	45.8	77.58	36709
31165	thurston county	-1	1019.38	29.8	32.1	48.8	73.88	41468
52993	adams county	0	4985.66	10.1	17.2	49.3	79.19	42800
54019	hampshire county	22	1658.61	35.9	28.8	52.7	77.56	35068
48297	lynn county	3	2309.92	21.2	6.6	61	77.04	33119
8019	custer county	15	1913.03	14.6	91.9	42.3	81.46	41681
28119	simpson county	13	1525.93	56.5	0.5	63.3	74.32	37036
50001	essex county	34	1718.72	40.8	99.2	40.8	79.7	36008
48411	shelby county	3	2060.57	54.2	0.6	65.6	74.05	41666
54085	tucker county	22	1085.09	54.8	99.1	46.9	77.54	41322
19995	anderson county	28	1501.28	41.9	15.8	55.2	78.79	38539
48371	rains county	3	594.281	43.8	0.4	63.8	76.72	33602
19099	keokuk county	41	1500.07	37	28.8	49.3	80.46	44509
26101	menominee county	25	2704.07	30.4	61.4	42.1	79.74	43594
17115	marshall county	33	1001.79	39.4	19.2	52.8	78.04	46015
22115	west carroll parish	23	931.479	56	0.6	64.5	75.22	36633
8021	delta county	15	2958.1	12.5	52.2	49.8	78.85	38855
1097	perry county	7	1863.89	55.6	0.7	63.5	72.31	30535
20039	edwards county	28	1610.7	26.7	17	55.7	77.96	52165
48409	shackelford county	3	2367.99	28.4	2.7	63.4	77.22	130461
19169	van buren county	41	1255.65	39.8	22.4	51.9	78.65	41378
46039	fall river county	2	4506.23	17.2	35.6	47.8	76.31	46885
5127	sharp county	10	1565.46	49.9	8.4	59.2	75.4	32012
37995	barnes county	39	3863.11	21.2	38.9	40.6	79.88	55784
48479	wilbarger county	3	2514.54	27.9	1.3	62.9	75.57	42041
41007	curry county	11	4217.57	82.7	1	53.9	76.8	42657
48349	ochiltree county	3	2376.79	21.6	11.9	55.2	76.34	57287
21071	garrard county	5	595.899	46.6	6.7	56.6	77.56	34363
29081	howard county	14	1201.19	42	12.1	53.7	78.61	38796
47009	carroll county	20	1547.93	52.9	3.7	58.9	73.69	35900
5115	st. francis county	10	1644.13	49.9	2.8	60.5	73.57	27948
5045	grant county	10	1636.38	53.7	2.5	61.4	75.93	38201
54069	preston county	22	1680.41	51.7	112	49.2	77.17	35686
51063	giles county	19	925.206	37.9	22.7	49.9	75.91	40117
54015	grant county	22	1236.39	44	109.9	49.9	78.41	36691
20195	wichita county	28	1861.08	19.4	28.7	52.1	79.3	70142
38065	ransom county	39	2233.49	21.7	42.7	43	78.53	55912
46085	meade county	2	8989.71	18.4	42	46.4	79.22	43015
5003	bradley county	10	1681.51	57.4	1.6	62.2	74.49	39491
20115	mitchell county	28	1817.63	27.2	17.4	53.8	79.12	54694
47093	lewis county	20	730.608	56.4	1.5	58	74.96	34432
5041	fulton county	10	1601.11	47.6	4.2	56.8	76.31	28994
48007	austin county	3	1674.41	42.3	0	68.3	78.19	50702
8107	sedgwick county	15	1419.42	18.4	32	50.1	78.22	49004
19015	butler county	41	1502.55	35.1	32.1	46.7	80.23	49863
19177	wayne county	41	1360.94	40.9	23.2	49.9	78.39	43981
38013	dickey county	39	2930.49	21.8	40.5	42.5	80.18	52437
31119	nemaha county	-1	1055.1	31.7	30.7	52.9	79.29	48807
26993	aitkin county	38	4718.27	28	41	40.6	80.35	39780
1017	clarke county	7	3207.49	59.2	0.3	64.4	75.46	36361
21155	meade county	5	791.044	49.4	4.2	55.1	77.29	40026
38033	hettinger county	39	2932.41	16.5	36.8	43.2	80.53	51130
27003	big stone county	38	1292.48	25.2	42.8	43.7	79.89	57221
19003	benton county	41	1855.12	36.4	31	48.2	81.15	53994
5071	lincoln county	10	1454.44	54.9	1	63.1	76.27	27002
8057	lake county	15	976.216	15.7	180.4	34.6	80.11	37106
6001	calaveras county	4	2641.83	42.6	30.8	57.1	79.84	49893
28083	marion county	13	1404.77	61	0.3	66.1	72.65	34526
27153	waseca county	38	1096.51	35.7	52.8	45	81.59	44556
17173	union county	33	1070.86	50.4	11.5	56.7	76.4	42760
48017	bee county	3	2279.81	32.5	0	71.8	77.87	28457
17157	saline county	33	983.756	47.5	3.9	56.5	74.9	39687
29171	reynolds county	14	2093.95	50.2	14.4	53	75.41	35034
31093	keith county	-1	2749.53	20	25	50	79.24	45896
13003	banks county	8	601.118	50.5	1.1	59.6	77.4	36276
4995	ashley county	10	2396.65	55.8	0.6	62.7	74.72	34813
29003	barton county	14	1533.06	51.2	10.3	56.4	77.97	35884
48203	hemphill county	3	2347.27	23.8	16.5	57.4	77.46	58484
48009	bailey county	3	2141.85	18.4	6.4	57.2	78.22	42507
48047	caldwell county	3	1412.14	35.6	0.1	67.7	77.98	33668
38091	walsh county	39	3319.51	20.2	31.9	42	79.14	48945
35033	roosevelt county	1	6335.22	17.2	8.1	58	77.91	39446
19083	humboldt county	41	1125	33.4	35.8	46.8	80.4	50201
21207	spencer county	5	483.503	47.3	11.6	53.6	77.64	43960
2282	yukon-koyukuk census area	31	377031	14.1	68.9	24.8	74.5	59010
29017	caldwell county	14	1104.35	39.8	12.7	51	77.47	37301
48481	willacy county	3	1529.61	26	0.1	73.3	79.62	28593
48161	garza county	3	2313.93	21.3	3.5	62.8	76.17	30072
6019	inyo county	4	26368.5	8.2	2.6	64.7	78.83	61358
19001	audubon county	41	1147.26	34.7	23.8	47.6	80.54	48279
17057	hamilton county	33	1125.78	45.9	14.1	55.3	77.7	43349
38023	foster county	39	1645.81	20.5	51.3	40.5	79.42	62928
13273	towns county	8	431.314	59.4	3.1	55.6	78.24	37858
8081	otero county	15	3268.89	13.4	30.8	53.2	76.44	38190
18093	martin county	26	869.616	48	13	54.4	77.33	39941
22077	sabine parish	23	2244.64	55.2	0.2	65.9	75.4	34558
17007	carroll county	33	1152.71	38.3	30.2	48.4	79.06	42399
29178	ste. genevieve county	14	1292.8	42.4	9.4	55.1	78.35	41822
29173	ripley county	14	1630.5	49.6	8.4	56.9	74.41	30437
30051	meagher county	36	6194.91	14.6	60.7	41.6	78.48	46128
28061	kemper county	13	1984.4	53.6	0.7	62.4	76.61	29287
27149	wabasha county	38	1354.36	33.5	39.2	44.6	81.65	48724
48281	leon county	3	2779.46	41.6	0.2	65.5	76.08	40388
38095	wells county	39	3291.08	18.2	31	40.4	80.21	55328
54055	monroe county	22	1224.43	37.6	16.2	52.4	77.13	30359
26031	crawford county	25	1440.97	33.7	72.5	44.8	77.96	34648
13235	randolph county	8	1109.13	51.9	0.2	63.7	74.9	33238
19137	page county	41	1385.5	36.2	24.5	50.3	78.76	41629
19129	montgomery county	41	1098.41	36.5	29.8	50.5	78.21	42280
21025	caldwell county	5	893.006	51.1	10.7	58.6	75.39	35066
48309	martin county	3	2369.72	17.6	3.9	65.6	76.64	56021
27099	norman county	38	2260.51	24.7	34.9	40.9	79.27	44254
47121	morgan county	20	1352.44	54	4.3	55.1	75.69	29380
20013	cherokee county	28	1521.79	45.3	9.8	57.4	75.16	39645
48493	yoakum county	3	2071.25	18.7	4	60.2	77.61	41112
13243	screven county	8	1670.81	47.9	0.1	64.2	74.32	35010
19993	allen county	28	1295.76	43.1	9.4	55.6	76.57	40218
19189	wright county	41	1503.29	33.7	29.8	46.9	80.32	56451
13017	brantley county	8	1145.71	52.7	0.4	65.7	74.81	27413
13199	monroe county	8	1025.87	46.8	0.2	61.4	77.13	44790
53047	san juan county	0	450.429	26.6	5.3	50	83.7	76749
48363	pecos county	3	12338.3	14.6	0.9	66.2	78.24	36584
29195	shannon county	14	2599.88	46.2	8.3	55.4	76.1	30503
3993	apache county	46	29001.3	13.3	24.2	50.8	74.28	34355
28011	choctaw county	13	1083.09	54.1	0.8	61.5	76.48	33646
22107	vernon parish	23	3439.28	59.6	0.2	66.2	75.98	40729
54065	pleasants county	22	337.016	43	24.3	52.7	76.47	43883
8063	las animas county	15	12361.9	17.9	62.3	51.8	77.65	40765
46107	spink county	2	3894.13	22.4	31.2	43.9	79.79	52479
17151	richland county	33	932.445	46	11.6	54.2	78.09	42555
21079	green county	5	740.84	50.9	10.3	56.6	77.19	34570
8111	teller county	15	1442.73	16.9	140.5	40.2	80.76	49197
17185	white county	33	1281.45	46.4	11.8	55.2	76.88	49605
28131	tippah county	13	1185.73	57.1	2.1	59.2	74.03	33919
20065	greenwood county	28	2961.12	39.1	12.1	55.6	76.82	42708
29201	stone county	14	1201.84	46.3	7.9	55.8	78.64	38900
